district,neighborhood,condition,type,rooms,area_m2,lift,views,floor,prices
1,45,1,2,7,212,1,0,7,1650000
9,14,1,2,5,285,1,0,7,1780000
9,15,1,2,5,200,1,0,13,895000
4,8,1,3,6,800,0,0,17,6500000
4,8,1,3,10,790,0,0,17,4600000
0,17,1,2,5,140,1,0,15,670000
1,45,1,2,6,155,1,0,12,755000
3,36,1,2,3,81,0,0,10,192000
7,10,1,2,4,79,1,0,11,195000
9,64,1,1,7,435,1,0,11,1850000
3,46,1,7,1,47,0,0,17,185000
9,40,1,2,3,143,1,0,11,730000
2,61,1,2,3,72,0,0,11,240000
1,42,1,2,3,97,1,0,10,350000
2,21,1,0,7,391,0,0,17,1050000
6,11,1,2,3,64,1,0,10,186000
9,14,1,2,3,142,1,0,12,800000
9,15,1,2,3,118,1,0,10,670000
2,61,1,2,3,91,1,0,12,389000
2,29,1,4,3,83,1,0,11,420000
3,5,1,2,5,192,1,0,0,450000
4,8,1,1,5,279,1,0,7,1550000
9,15,1,4,2,200,1,0,14,1780000
2,61,1,2,4,72,0,0,7,225000
8,19,1,2,3,61,1,0,11,175000
4,8,1,3,5,660,0,0,17,6900000
9,15,1,3,7,730,0,0,17,4500000
9,20,1,3,6,512,0,0,17,3900000
9,22,1,3,5,358,0,0,17,1880000
8,38,1,2,3,62,1,0,0,190000
5,9,1,2,3,65,1,1,0,145000
9,15,1,2,5,240,1,0,10,1625000
4,8,1,2,6,360,1,0,11,1800000
0,26,1,2,4,114,1,0,7,340000
2,29,1,2,2,63,1,0,7,265000
1,53,1,2,4,77,1,0,13,255000
1,51,1,2,4,97,1,0,12,445000
4,8,1,4,7,331,1,0,12,2500000
2,33,1,2,3,68,1,0,18,149000
0,26,1,2,4,113,1,0,10,450000
1,53,1,2,4,70,1,0,13,255000
6,7,1,2,4,95,1,0,14,295000
1,42,1,2,3,96,1,0,0,570000
9,14,1,2,3,98,1,0,11,410000
8,6,1,2,2,70,1,0,18,162000
1,45,1,2,8,630,1,0,0,2520000
1,51,1,2,3,90,1,0,0,340000
2,55,1,2,4,89,1,0,15,315000
2,61,1,2,3,83,1,0,19,335000
1,45,1,2,3,150,1,0,10,1495000
2,61,1,2,1,54,1,0,0,280000
4,8,1,1,8,447,1,0,12,2500000
3,36,1,2,4,89,1,0,0,259500
7,39,1,1,3,185,0,0,18,475000
7,27,1,2,3,72,1,0,1,150000
8,38,1,2,3,68,0,0,10,152000
0,41,1,2,2,42,0,0,7,118000
9,64,1,2,5,215,1,0,7,930000
1,42,1,2,4,159,1,0,11,800000
8,18,1,2,3,93,1,0,10,300000
1,35,1,2,4,98,1,0,10,430000
1,51,1,2,4,99,1,0,11,359300
1,51,1,2,3,87,1,0,0,360000
0,41,1,2,5,110,1,0,11,358000
1,45,1,2,4,100,1,0,19,430000
1,12,1,2,3,95,1,0,13,360000
1,45,1,2,4,102,1,0,11,490000
0,41,1,2,3,62,1,0,7,205000
9,14,1,2,2,65,1,0,7,380000
9,40,1,4,3,114,1,0,15,500000
4,8,1,2,5,202,1,0,10,1200000
7,16,1,2,3,76,1,0,12,169900
6,54,1,2,3,70,1,0,11,215000
8,6,1,2,2,73,1,0,11,189000
7,16,1,2,4,100,1,0,7,259000
9,14,1,4,6,406,1,0,12,2400000
1,45,1,2,3,119,1,0,7,710000
7,59,1,2,3,70,1,0,12,169000
6,11,1,2,3,71,0,0,0,165000
6,54,1,2,3,65,1,0,0,205000
9,14,1,4,3,211,1,0,16,890000
1,12,1,2,3,124,1,0,7,455000
1,12,1,2,3,78,1,0,12,340000
1,12,1,2,4,124,1,0,0,450000
9,14,1,2,3,110,1,0,10,395000
1,51,1,2,3,87,1,0,11,385000
2,21,1,0,7,420,0,0,17,1050000
6,34,1,2,3,65,1,0,11,179000
7,32,1,2,4,78,1,0,14,325000
1,45,1,2,5,283,1,0,7,1050000
1,42,1,2,5,150,1,0,11,850000
1,45,1,2,4,250,1,0,10,2750000
1,12,1,2,6,185,1,0,0,780000
1,45,1,2,5,173,1,0,19,595000
9,40,1,2,5,123,1,0,0,450000
4,8,1,2,5,165,1,0,0,830000
1,51,1,2,3,74,1,0,0,275000
1,51,1,2,4,158,1,0,11,555000
1,51,1,2,3,152,1,0,11,550000
2,61,1,2,2,70,0,0,11,289000
1,42,1,2,5,158,1,0,0,550000
1,42,1,2,4,140,1,0,10,582000
1,12,1,2,2,77,0,0,11,199000
4,8,1,2,5,280,1,0,13,2500000
1,35,1,2,4,60,1,1,0,210000
9,40,1,2,4,97,1,0,7,425000
7,59,1,2,4,76,1,0,0,183000
2,29,1,2,4,117,0,0,10,495000
1,53,1,2,4,75,1,0,11,295000
6,11,1,2,3,69,1,0,7,195000
1,45,1,2,3,107,1,0,12,399000
8,18,1,2,4,86,1,0,0,320000
8,18,1,2,2,58,0,0,7,195000
0,41,1,2,2,76,1,0,12,270000
4,8,1,2,6,439,1,0,13,3950000
4,8,1,2,7,484,1,0,12,2500000
1,51,1,2,4,124,1,0,10,540000
8,19,1,2,3,70,0,0,7,175000
1,53,1,2,3,80,1,0,12,349000
1,51,1,2,3,77,1,0,0,295000
1,53,1,2,3,123,1,0,11,595000
6,34,1,2,3,65,1,0,11,179900
4,8,1,2,3,69,1,0,13,425000
1,45,1,2,4,112,1,0,19,540000
0,26,1,2,4,80,0,1,7,219000
1,45,1,2,4,152,1,0,10,660000
1,45,1,2,1,42,1,0,11,260000
1,45,1,2,3,89,1,0,11,400000
1,45,1,2,3,140,1,0,0,620000
1,45,1,2,4,140,1,0,0,620000
2,21,1,2,1,62,0,0,18,215000
9,64,1,2,5,306,1,0,7,1750000
1,51,1,2,2,52,0,0,0,290000
1,42,1,2,4,159,1,0,7,670000
4,8,1,2,4,170,1,0,12,1250000
1,42,1,2,3,78,1,0,0,315000
1,53,1,2,2,79,1,0,0,299000
9,20,1,2,5,121,1,0,12,495000
0,41,1,2,1,30,0,0,0,100000
9,14,1,2,1,68,0,0,0,285000
9,14,1,2,4,135,1,0,13,695000
1,42,1,2,3,81,1,0,13,440000
9,20,1,0,3,376,0,0,17,1150000
9,14,1,2,4,115,1,0,7,445000
6,34,1,2,3,65,1,0,11,179000
9,64,1,4,7,475,1,0,11,1850000
0,41,1,2,3,81,1,0,10,260000
9,64,1,2,5,305,1,0,0,1750000
1,51,1,2,2,175,1,0,0,1700000
4,62,1,2,5,170,1,0,0,670000
7,30,1,2,2,63,1,0,18,199000
5,23,1,2,4,130,0,1,18,130000
1,35,1,2,3,83,1,0,12,259900
8,38,1,2,4,100,1,0,10,385000
2,29,1,2,3,74,1,0,0,269000
9,40,1,4,1,33,0,0,11,190000
7,10,1,2,3,68,1,0,13,190000
4,62,1,2,2,88,1,0,10,360000
4,50,1,2,4,108,1,0,10,430000
8,38,1,4,2,90,1,0,14,299000
9,15,1,2,4,142,1,0,7,840000
8,38,1,2,3,90,1,0,10,288000
1,45,1,2,5,118,1,0,11,475000
7,30,1,2,2,70,1,0,18,199000
1,42,1,4,1,30,0,0,11,158000
0,17,1,2,2,119,1,0,10,375000
9,40,1,2,5,150,1,0,19,410000
3,25,1,2,5,124,1,0,10,375000
9,20,1,2,4,101,1,0,7,475000
3,36,1,2,4,104,1,0,0,285000
2,29,1,1,3,87,1,0,11,420000
4,8,1,2,2,62,1,0,10,400000
9,40,1,2,4,144,1,0,11,520000
1,45,1,2,5,159,1,0,7,680000
9,22,1,0,3,67,0,0,17,345000
0,43,1,2,3,95,1,0,18,235000
2,61,1,2,3,65,0,0,0,220000
1,51,1,2,5,250,1,1,0,790000
8,38,1,2,3,71,1,0,10,230000
7,59,1,2,3,85,1,0,10,189000
7,16,1,2,4,76,1,0,0,183000
1,12,1,4,3,106,1,0,15,550000
9,14,1,2,5,180,1,1,7,700000
1,45,1,2,7,305,1,0,10,1050000
1,51,1,2,3,70,1,1,10,265000
9,14,1,2,5,224,1,0,11,890000
4,8,1,2,5,140,1,0,0,1220000
9,22,1,3,9,490,0,0,17,3600000
9,15,1,2,5,173,1,0,11,795000
0,41,1,2,2,76,1,0,12,265000
3,25,1,2,3,61,1,1,10,247000
2,61,1,2,4,142,1,0,0,495000
1,45,1,2,5,183,1,0,11,699000
9,14,1,2,6,510,1,0,12,2028400
5,23,1,2,2,40,0,0,11,105000
1,42,1,2,4,125,1,0,10,689000
1,45,1,2,1,88,1,0,19,780000
5,24,1,2,3,65,1,0,11,189000
1,35,1,2,3,83,1,0,12,249000
1,45,1,2,5,132,1,0,0,499000
7,30,1,2,3,79,1,0,10,310000
1,53,1,4,2,120,1,0,15,415000
1,51,1,2,3,75,1,0,13,265000
8,44,1,2,3,71,1,0,12,232000
1,35,1,2,7,157,1,0,11,530000
1,12,1,2,2,71,1,0,12,299000
1,42,1,2,4,158,1,0,0,530000
8,18,1,2,3,87,1,0,0,360000
9,15,1,2,5,217,1,0,0,990000
7,30,1,2,3,63,1,0,10,230000
2,29,1,2,1,52,0,0,11,195000
9,15,1,2,2,62,0,0,10,275000
9,40,1,2,5,130,1,0,0,495000
1,42,1,4,4,99,1,0,16,700000
1,42,1,2,3,77,1,0,13,440000
9,14,1,2,4,113,1,1,0,395000
1,12,1,2,6,185,1,0,7,850000
3,36,1,2,4,98,1,0,7,240000
1,45,1,2,5,161,1,0,0,1150000
6,7,1,2,3,65,1,0,11,180000
6,7,1,2,3,94,1,0,19,240000
7,59,1,2,3,73,1,0,10,185000
6,54,1,2,3,65,1,0,10,215000
6,34,1,2,4,85,1,0,10,240000
1,53,1,2,4,148,1,0,7,389000
2,21,1,0,8,420,0,0,17,1050000
8,19,1,2,2,55,0,0,10,150000
0,41,1,4,2,79,1,0,12,285000
4,8,1,4,1,29,1,0,16,245000
9,15,1,2,3,95,1,0,7,525000
1,45,1,2,8,260,1,0,7,950000
2,61,1,2,3,79,1,0,18,268600
6,11,1,2,3,65,0,0,0,169000
8,19,1,2,4,77,1,0,12,295000
1,12,1,2,3,81,1,0,7,265000
0,26,1,2,2,95,1,0,7,306000
1,51,1,2,3,70,1,0,15,340000
1,45,1,2,5,159,1,0,0,680000
4,8,1,2,5,177,1,0,0,830000
1,51,1,2,3,82,1,0,13,318000
9,15,1,2,4,173,1,0,11,795000
8,18,1,2,1,42,0,1,18,135000
1,45,1,2,5,160,1,0,15,560000
8,49,1,4,4,110,1,0,1,360000
8,19,1,2,3,65,1,0,12,175000
3,13,1,0,3,128,0,0,17,530000
7,37,1,2,1,64,1,0,0,400000
6,11,1,2,3,66,1,0,0,215000
4,50,1,2,4,147,1,0,15,675000
4,8,1,2,4,180,1,0,11,1100000
2,21,1,2,1,62,0,1,18,215000
9,20,1,2,4,128,1,0,7,585000
1,42,1,2,3,66,1,0,11,295000
0,41,1,2,2,51,1,0,12,200000
1,42,1,2,5,109,0,0,11,480000
1,51,1,2,2,75,1,0,18,299000
8,18,1,2,3,140,1,0,12,640000
6,11,1,2,3,66,1,0,7,199000
4,62,1,2,4,157,1,0,14,1100000
9,14,1,2,5,273,1,0,11,1190000
3,36,1,2,4,119,1,0,7,390000
7,27,1,2,3,71,1,0,12,172000
9,15,1,2,6,243,1,0,7,925000
9,14,1,2,5,320,1,0,10,1385000
7,59,1,1,4,150,1,0,3,219900
5,57,1,4,2,70,0,0,12,120000
3,25,1,2,3,80,1,0,11,265000
1,12,1,2,3,84,1,0,10,280000
1,51,1,2,2,56,0,0,13,279000
9,15,1,2,6,250,1,0,10,950000
6,7,1,2,3,82,1,0,0,228000
6,7,1,2,3,82,1,0,7,228000
8,38,1,2,3,136,1,0,18,299000
1,45,1,2,3,133,1,0,0,485000
1,45,1,2,6,175,1,0,10,730000
9,14,1,2,5,167,1,0,7,750000
9,14,1,2,5,270,1,0,12,1300000
9,20,1,0,3,125,0,0,17,499000
0,26,1,4,1,36,0,0,12,200000
2,29,1,2,4,137,1,0,7,497000
8,38,1,2,3,86,1,0,18,155000
3,31,1,2,2,52,0,0,0,165000
9,14,1,2,5,148,1,0,10,695000
5,52,1,2,3,60,0,0,10,142000
7,16,1,2,2,61,1,0,14,159900
9,22,1,0,3,170,0,0,17,695000
6,7,1,2,3,82,1,0,0,228000
1,51,1,2,2,66,1,0,10,265000
8,38,1,2,4,100,1,0,0,345000
7,30,1,2,3,63,1,0,0,230000
3,46,1,7,3,75,0,0,17,145000
2,29,1,2,4,118,1,0,0,410000
3,36,1,2,4,77,1,0,0,249000
1,42,1,2,4,114,1,0,7,429000
5,57,1,2,2,60,0,0,12,69000
1,51,1,4,4,109,1,0,14,475000
1,45,1,2,5,146,1,0,10,670000
7,10,1,2,3,84,1,0,7,299000
9,15,1,2,4,165,1,0,7,650000
9,14,1,2,3,134,1,0,11,660000
8,47,1,2,3,70,1,1,19,219000
1,45,1,2,3,114,1,0,13,720000
0,41,1,2,1,38,0,0,7,109000
1,45,1,2,2,103,1,0,13,535000
4,8,1,2,5,274,1,0,11,2000000
4,8,1,2,3,103,1,0,12,680000
1,51,1,2,3,118,1,0,11,615000
9,20,1,2,3,103,1,0,12,680000
0,41,1,2,3,110,1,0,10,390000
3,13,1,2,3,68,0,0,10,132000
1,53,1,2,4,82,1,0,11,280000
4,62,1,2,3,110,1,0,13,450000
2,29,1,2,3,88,1,0,11,350000
0,41,1,2,2,44,0,0,10,120000
8,38,1,2,3,67,1,0,15,380000
3,25,1,2,4,160,1,1,0,400000
8,38,1,2,3,94,1,0,7,280000
7,37,1,2,3,120,1,0,11,370000
1,42,1,2,3,108,1,0,7,409000
9,40,1,2,2,97,1,0,0,390000
7,60,1,1,3,131,1,0,12,595000
4,8,1,2,2,63,1,0,13,385000
7,30,1,2,4,102,1,0,19,265000
1,53,1,2,4,91,1,1,7,370000
9,15,1,2,6,250,1,0,7,950000
9,15,1,2,6,248,1,0,7,950000
1,12,1,2,3,84,1,0,7,280000
4,62,1,2,4,110,1,0,13,540000
1,53,1,2,3,74,0,0,7,250000
9,20,1,2,7,339,1,0,0,1400000
9,22,1,2,3,83,1,0,10,325000
0,26,1,2,3,120,0,0,0,379000
0,41,1,2,2,61,1,1,11,195000
1,45,1,2,2,119,1,0,14,529000
8,38,1,2,3,80,1,1,7,230000
0,26,1,2,4,136,0,0,0,500000
2,61,1,2,1,64,1,0,0,280250
8,44,1,2,3,77,1,0,19,185000
0,17,1,2,3,81,0,0,0,225000
1,45,1,4,1,63,1,0,14,365000
1,53,1,2,4,76,1,0,13,255000
0,41,1,2,3,64,0,0,19,135000
8,18,1,4,4,78,0,0,10,285000
4,8,1,2,7,360,1,0,1,1680000
0,26,1,2,3,138,0,0,0,379000
7,59,1,2,4,76,1,0,0,183000
3,36,1,2,2,55,1,0,7,149000
1,12,1,2,5,172,1,0,10,579000
1,12,1,2,2,80,1,0,0,230000
1,42,1,2,6,166,1,0,10,675000
4,50,1,4,3,125,1,0,11,360000
7,4,1,2,3,83,1,0,10,315000
5,24,1,2,6,103,0,0,0,280000
0,43,1,2,1,34,0,0,11,158000
5,48,1,2,3,56,1,0,7,129000
9,40,1,2,4,96,1,0,0,420000
8,18,1,2,3,70,0,0,7,175000
4,50,1,2,4,72,1,0,12,255000
4,8,1,2,3,62,1,1,14,395000
0,41,1,2,4,116,1,0,0,450000
4,50,1,2,3,140,1,0,0,540000
0,41,1,2,2,53,0,0,10,159000
8,38,1,2,1,20,1,1,18,89500
0,41,1,2,2,36,0,1,10,105000
0,17,1,2,2,70,1,0,7,380000
9,14,1,2,8,490,1,0,7,2500000
1,51,1,4,5,180,1,0,16,750000
8,47,1,2,3,61,1,1,11,210000
6,7,1,2,3,90,1,1,12,250000
7,32,1,2,3,77,0,1,10,185000
3,5,1,2,3,81,1,0,10,250000
4,62,1,2,3,81,1,0,19,246000
9,14,1,1,5,282,1,0,13,2850000
0,26,1,2,4,112,1,0,0,365000
1,12,1,2,4,110,1,0,0,365000
8,38,1,2,3,64,1,0,12,260000
2,55,1,2,5,180,1,0,11,599000
0,26,1,2,5,230,0,0,0,769000
9,20,1,0,3,177,0,0,17,395000
7,59,1,2,4,86,1,0,10,180000
7,59,1,2,4,80,1,0,10,180000
1,12,1,2,3,70,1,0,10,249000
1,45,1,2,4,191,1,0,7,750000
5,63,1,2,1,80,1,0,18,500000
4,62,1,2,4,127,1,0,7,550000
1,45,1,2,3,104,1,0,7,445000
9,64,1,4,6,390,1,0,11,1850000
5,24,1,4,3,62,1,0,14,189000
2,33,1,2,3,252,0,0,19,230000
1,42,1,2,3,58,1,0,0,350000
1,12,1,2,3,65,1,0,10,265000
7,10,1,2,4,79,1,0,11,195000
4,50,1,2,2,101,1,0,13,367000
1,12,1,2,4,149,1,0,13,495000
2,61,1,2,2,64,1,0,10,280000
1,51,1,2,4,83,1,0,10,360000
7,59,1,2,3,60,1,0,7,176000
8,38,1,2,3,110,0,0,18,175000
9,15,1,2,5,180,1,0,19,850000
3,36,1,2,3,67,1,0,7,245000
5,24,1,2,3,58,1,1,19,165000
9,15,1,4,3,177,1,0,11,1250000
8,38,1,2,3,59,0,0,10,185000
4,50,1,2,4,130,1,0,10,525000
9,14,1,4,3,121,1,0,12,720000
1,53,1,2,3,68,1,0,10,280000
0,26,1,2,2,45,0,1,0,180000
9,14,1,2,5,200,1,0,12,999000
2,55,1,2,3,74,1,0,12,249000
5,52,1,2,3,66,1,0,12,169000
6,34,1,2,3,70,0,0,0,220000
1,12,1,2,3,104,1,1,0,349000
7,16,1,2,4,86,1,0,10,199900
7,39,1,2,3,61,1,0,7,300000
6,54,1,2,4,78,1,0,12,245000
2,61,1,2,5,96,0,0,11,370000
3,36,1,1,3,79,1,0,0,260000
0,41,1,2,2,50,1,0,11,200000
7,16,1,2,3,75,1,0,13,210000
1,45,1,2,3,106,1,0,7,550000
7,30,1,2,4,102,1,0,0,265000
8,19,1,2,3,60,1,0,12,175000
1,53,1,2,4,75,1,0,13,255000
6,54,1,2,4,85,1,0,10,270000
1,42,1,2,2,78,1,0,0,315000
8,38,1,2,5,103,0,0,12,249000
5,52,1,2,3,58,1,1,0,168000
9,22,1,0,2,70,0,0,17,235000
8,47,1,2,4,75,1,0,0,279000
8,38,1,2,4,120,1,0,12,388000
1,45,1,2,2,120,1,0,11,695000
3,56,1,2,3,60,0,0,7,129000
9,22,1,2,1,95,1,0,18,199000
1,53,1,2,3,66,1,0,19,270000
9,40,1,2,4,100,1,0,7,390000
8,38,1,2,3,76,1,0,11,220000
0,41,1,2,2,44,0,0,11,120000
7,59,1,2,3,73,1,0,0,160000
0,26,1,2,3,79,0,0,0,280000
1,51,1,2,2,94,1,0,0,525000
9,14,1,2,5,144,1,0,10,770000
9,15,1,2,5,144,1,0,12,720000
9,64,1,2,5,280,1,0,0,1260000
9,20,1,2,3,146,1,0,10,1450000
9,14,1,2,5,314,1,0,10,1750000
7,10,1,2,4,125,1,0,11,275000
4,8,1,3,8,836,0,0,17,4600000
4,8,1,0,4,500,0,0,17,3400000
7,59,1,2,2,61,1,0,14,159900
6,28,1,2,3,57,1,0,10,114900
8,49,1,2,4,80,1,0,11,165000
3,13,1,2,3,66,1,0,12,175000
3,25,1,2,3,90,1,0,12,400000
8,47,1,2,5,140,1,0,11,380000
1,51,1,2,4,124,1,1,0,390000
9,20,1,2,4,130,1,0,10,625000
0,41,1,2,2,45,1,0,12,178000
0,41,1,2,2,50,1,0,10,178000
0,41,1,2,2,100,1,0,18,230000
0,41,1,2,2,75,1,0,12,230000
1,42,1,4,1,73,1,0,14,470000
1,42,1,2,2,79,1,0,10,450000
1,42,1,2,2,79,1,0,12,460000
4,8,1,2,3,73,1,0,7,355000
4,8,1,2,3,73,1,1,16,435000
6,11,1,2,3,88,1,0,12,300000
0,41,1,2,4,85,0,0,7,283000
1,12,1,2,4,90,1,0,19,350000
9,22,1,0,3,173,0,0,17,330000
3,31,1,2,2,75,0,0,7,135000
7,39,1,2,1,58,0,0,18,176000
1,12,1,2,2,84,0,0,7,295000
0,41,1,2,3,78,0,0,11,158000
1,45,1,2,4,200,1,0,10,1200000
1,42,1,2,2,65,1,0,13,195000
6,54,1,2,2,75,1,0,0,280000
3,56,1,2,3,70,0,0,11,176000
2,29,1,4,1,33,1,0,12,215000
8,6,1,2,1,30,0,0,7,135000
5,57,1,2,3,74,1,0,0,129999
1,35,1,2,3,86,1,0,10,295000
8,38,1,2,3,87,1,0,7,199000
5,57,1,2,3,79,1,0,11,142900
9,40,1,2,4,101,1,0,13,475000
9,40,1,2,5,140,1,0,10,990000
8,19,1,2,2,75,0,0,7,200000
9,64,1,2,6,355,1,0,7,2300000
0,41,1,4,1,40,1,0,13,195000
7,27,1,2,2,60,1,0,13,120000
0,26,1,2,11,536,1,0,0,1850000
0,17,1,2,3,52,0,1,10,165000
1,53,1,2,2,51,1,1,11,215000
7,59,1,2,4,131,1,0,0,199900
8,38,1,2,3,75,1,0,7,235000
0,41,1,2,3,85,0,0,0,216000
1,42,1,2,4,108,1,0,0,550000
8,38,1,2,3,53,1,0,19,244500
1,35,1,2,4,80,1,0,10,305000
6,11,1,2,3,70,1,0,7,199000
3,31,1,2,2,76,1,0,0,200500
7,27,1,2,3,70,1,0,12,135000
1,45,1,2,3,107,1,0,14,435000
0,41,1,2,3,47,0,0,7,135000
3,31,1,2,3,68,1,1,18,125000
2,61,1,2,4,70,1,0,0,330000
3,31,1,2,3,70,1,0,19,155000
0,26,1,2,3,119,0,0,7,395000
0,26,1,2,3,80,0,0,0,335000
1,42,1,4,4,111,0,1,11,380000
1,12,1,2,4,100,1,0,12,475000
1,45,1,2,4,140,1,0,10,860000
0,17,1,2,5,185,0,0,19,700000
0,17,1,2,2,66,1,1,19,340000
7,39,1,2,1,53,0,0,10,235000
0,41,1,2,2,45,0,1,0,93000
4,62,1,2,4,103,1,0,0,395000
0,41,1,2,2,53,0,1,7,141500
3,0,1,2,3,60,1,0,18,206000
6,54,1,2,3,81,1,0,11,235000
9,14,1,2,4,111,1,0,11,422500
1,42,1,2,4,90,1,0,7,390000
7,30,1,2,2,51,1,0,7,195000
7,16,1,2,3,75,1,0,13,210000
7,32,1,2,3,80,1,0,7,265000
8,18,1,2,4,161,0,0,0,325000
9,20,1,4,2,66,1,0,12,399000
2,61,1,4,3,66,0,0,11,320000
4,8,1,2,4,143,1,0,0,795000
3,31,1,2,3,80,1,0,0,200000
8,18,1,7,2,98,0,0,17,275000
9,14,1,2,5,230,1,0,11,890000
9,64,1,2,5,200,1,0,14,1350000
9,64,1,2,5,280,1,0,10,1880000
9,14,1,2,5,150,1,0,7,640000
8,38,1,2,2,53,0,0,19,225000
3,58,1,2,3,58,1,0,12,225000
1,51,1,2,4,100,1,1,10,420000
9,40,1,2,2,60,1,1,18,150000
0,26,1,2,2,61,0,0,10,290000
1,53,1,2,5,160,1,0,0,675000
8,6,1,2,4,95,1,0,10,320000
1,42,1,2,2,56,0,1,7,195000
9,14,1,2,4,137,1,0,11,790000
3,5,1,0,6,160,0,0,17,499999
7,16,1,2,3,80,1,0,13,155000
1,42,1,2,6,185,1,0,10,770000
1,53,1,2,2,65,1,0,12,295000
7,32,1,2,3,70,1,0,11,270000
8,38,1,2,3,70,0,0,0,190000
9,40,1,2,5,87,1,0,0,417000
7,16,1,2,3,94,1,0,0,215000
8,44,1,2,4,110,1,0,14,336000
1,12,1,2,4,85,1,0,12,330000
1,12,1,2,4,95,1,0,14,400000
5,9,1,2,3,65,1,1,0,157500
9,64,1,2,5,195,1,0,7,980000
0,17,1,2,3,85,0,0,19,315000
7,30,1,2,3,85,1,0,7,269000
1,35,1,4,9,165,1,0,12,680000
2,55,1,2,4,160,1,0,18,450000
3,25,1,2,3,60,1,0,0,240000
9,14,1,2,5,126,1,0,0,570000
8,18,1,7,1,73,0,0,17,240000
3,5,1,0,8,296,0,0,17,630000
8,38,1,2,3,75,1,0,11,235000
2,61,1,4,3,70,0,0,10,350000
5,48,1,2,3,80,1,0,13,240000
5,2,1,2,3,100,1,0,12,190000
3,5,1,2,4,75,0,0,7,210000
1,53,1,2,3,80,1,0,11,495000
8,6,1,2,1,20,0,0,19,100000
7,39,1,2,2,71,1,0,0,220000
9,14,1,2,5,256,1,0,0,1750000
4,8,1,7,7,739,0,0,17,3390000
1,45,1,2,3,130,0,0,7,520000
1,45,1,4,3,142,1,0,15,790000
8,44,1,2,3,68,1,0,0,193000
1,42,1,2,4,134,1,0,1,445000
9,15,1,6,6,400,0,0,17,2475000
1,45,1,2,4,137,1,0,0,795000
7,30,1,2,2,66,1,0,18,199000
9,20,1,2,4,124,1,0,0,450000
1,45,1,2,6,191,1,0,10,1300000
9,14,1,2,4,162,1,0,0,730000
2,61,1,2,3,118,1,0,10,550000
8,49,1,4,4,145,1,0,16,360000
1,45,1,2,3,138,1,0,10,760000
9,40,1,4,4,170,1,0,14,1200000
5,24,1,2,3,65,1,0,11,179900
0,41,1,2,3,62,1,0,12,235000
1,51,1,2,4,112,1,0,10,415000
3,13,1,7,5,128,0,0,17,490000
4,8,1,2,7,250,1,0,10,1250000
4,50,1,2,1,63,0,0,0,165000
3,5,1,2,2,69,1,0,10,201700
6,54,1,2,3,107,1,0,0,315000
5,52,1,2,3,60,0,0,10,142000
1,12,1,2,3,88,1,0,0,260000
7,39,1,2,8,690,0,0,0,1250000
7,37,1,2,4,75,1,0,10,210000
1,35,1,2,3,94,1,0,0,275000
6,54,1,2,3,75,1,0,12,200000
0,41,1,2,3,60,0,0,19,157900
2,61,1,2,3,118,1,0,10,550000
9,14,1,2,4,143,1,0,10,680000
8,44,1,4,3,77,0,0,11,235000
1,12,1,2,5,181,1,0,13,660000
9,20,1,2,4,116,1,0,19,680000
5,48,1,2,3,56,1,0,7,129000
0,26,1,2,3,114,0,0,10,335000
1,12,1,2,4,100,1,1,0,340000
5,24,1,2,3,65,1,0,11,179000
7,16,1,2,3,76,1,0,12,169000
1,51,1,2,4,100,1,1,11,420000
4,62,1,2,4,102,1,0,10,399000
1,45,1,2,5,154,1,0,11,590000
6,54,1,2,4,74,1,1,12,205000
9,20,1,2,5,150,1,0,0,585000
3,25,1,2,4,155,1,0,0,400000
9,14,1,2,6,274,1,0,7,1190000
8,18,1,2,4,85,1,1,19,330000
1,12,1,2,4,101,1,0,13,365000
0,26,1,2,3,86,0,0,10,350000
1,51,1,2,1,71,1,1,19,189000
1,51,1,2,2,44,1,1,0,185000
8,18,1,2,3,60,1,0,10,249000
0,17,1,2,1,30,0,0,10,115000
9,14,1,2,4,111,1,0,10,422500
7,39,1,2,3,50,1,0,7,225000
1,45,1,4,3,121,1,0,14,790000
1,42,1,2,4,140,1,0,0,545000
8,38,1,2,3,100,1,0,0,430000
6,28,1,2,3,75,1,0,0,120000
4,8,1,2,3,65,1,0,14,395000
1,45,1,2,6,338,1,0,0,1060000
8,18,1,2,1,42,0,1,18,125000
9,14,1,2,4,174,1,0,11,680000
0,41,1,4,3,59,0,0,10,178500
3,25,1,2,4,95,1,0,11,340000
9,14,1,2,3,170,1,0,7,980000
1,35,1,2,4,100,1,0,0,325000
1,42,1,2,4,88,0,0,12,425000
9,14,1,2,3,73,0,0,19,554000
2,29,1,2,4,95,1,0,10,368600
5,9,1,2,4,75,1,1,7,190000
5,9,1,2,2,50,1,0,11,149000
1,51,1,2,2,43,0,0,12,179000
7,30,1,2,2,51,1,0,0,249000
1,42,1,2,5,160,1,0,10,619000
1,45,1,4,2,130,1,0,14,620000
1,45,1,4,3,130,1,0,14,650000
1,45,1,4,2,190,1,0,15,650000
8,38,1,2,4,93,1,0,11,330000
7,59,1,2,3,60,1,0,5,180000
8,38,1,2,2,90,1,0,10,288000
6,11,1,2,3,66,1,0,7,195000
3,36,1,2,4,98,1,1,7,245000
1,51,1,2,1,60,1,1,19,260000
2,29,1,2,3,110,1,0,7,370000
2,61,1,4,5,230,1,0,15,1150000
9,40,1,4,5,231,1,0,15,1150000
